"","genre","artist_name","track_name","track_id","popularity","acousticness","danceability","duration_ms","energy","instrumentalness","key","liveness","loudness","mode","speechiness","tempo","time_signature","valence"
"761","Comedy","Big Jay Oakerson","Ropes of Christmas Cheer","2Oxh8KGLMQ5gEJIWK8YZ1b",19,0.778,0.579,161091,0.678,3.06e-06,"E",0.363,-12.379,"Minor",0.921,63.486,"4/4",0.556
"762","Comedy","Adam Sandler","The Longest Pee","3uwEoMZ7ywKjZRZj75wvnQ",25,0.642,0.43,135467,0.692,1.41e-05,"F#",0.946,-11.852,"Major",0.633,109.349,"4/4",0.202
"763","Comedy","Steve Martin","Daddy Played the Banjo","0zOTipZaTXi005CfHwQeF6",19,0.767,0.501,199640,0.36,0.000307,"A",0.0455,-12.438,"Major",0.033,104.158,"4/4",0.389
"764","Comedy","Jim Gaffigan","Dessert","48Ovb7sdX9W7OryJVgFhtN",34,0.907,0.548,88640,0.625,0,"F#",0.918,-17.46,"Major",0.936,64.857,"4/4",0.286
"765","Comedy","Christopher Titus","The Impala Incident","4gh5264ZUusV9xGZK86HHW",20,0.65,0.567,119680,0.842,0,"D#",0.687,-7.55,"Minor",0.923,87.154,"4/4",0.588
"766","Comedy","Joe Rogan","Duck Dynasty","0uUbizWiMh257H84ih3YyH",46,0.854,0.518,379225,0.877,0,"A#",0.906,-3.562,"Major",0.925,67.185,"4/4",0.442
"767","Comedy","Fran Hevia","Yo Veo la TV","7wBuAl83Roce9oKhtWdcZV",23,0.804,0.599,338821,0.338,0,"A#",0.877,-17.971,"Major",0.882,123.4,"4/4",0.608
"768","Comedy","Josh Blue","Josh On Wheels","0eWFUT9ursISGfISOIOkNl",13,0.814,0.428,193560,0.963,1.5e-06,"F#",0.915,-10.413,"Major",0.938,65.779,"3/4",0.209
"769","Comedy","Maria Bamford","Life In LA","05VofuwTE4Cw7WR6lh7KaV",20,0.812,0.534,159520,0.823,0,"F#",0.796,-8.251,"Minor",0.945,85.042,"4/4",0.512
"770","Comedy","Monty Python","Oliver Cromwell","0vvN1zOg005YYLvNxbTz5R",26,0.91,0.537,250573,0.507,0,"G#",0.585,-14.723,"Major",0.493,122.94,"4/4",0.401
"771","Comedy","Comedian Bob Marley","Put the Boots to 'ER","2ppzfaCn7oBxnqR56BT21b",12,0.918,0.581,323813,0.849,0,"F#",0.625,-8.515,"Minor",0.867,131.946,"3/4",0.459
"772","Comedy","""Weird Al"" Yankovic","Grapefruit Diet (Parody of ""Zoot Suit Riot"" by Cherry Poppin' Daddies)","64vs4dpa55X1Z2thSiK3Ad",29,0.0776,0.738,210307,0.51,0,"G#",0.114,-10.222,"Minor",0.0472,94.674,"4/4",0.704
"773","Comedy","Bill Hicks","Evil Annoying Idiot Fucks","4MKbToo4uJvgFiBaYFURlF",14,0.869,0.573,95359,0.313,0,"F",0.693,-16.552,"Major",0.934,87.269,"4/4",0.405
"774","Comedy","Bill Engvall","Quitting Smoking - Remastered","20vXsPRlqGoZSbqYqpECTZ",20,0.916,0.622,164067,0.686,0,"A#",0.737,-10.882,"Major",0.962,84.787,"3/4",0.383
"775","Comedy","Steve Hofstetter","What Do You Want From Me?","0AfchzckBWTaoUGu5U4Jvi",14,0.909,0.759,144227,0.481,0,"G",0.301,-11.915,"Major",0.916,65.358,"3/4",0.675
"776","Comedy","Andrew Dice Clay","The Divider - Live At Dangerfield's/1989","0qJj2l6j2uf8CfgGfDMooq",16,0.685,0.656,130600,0.331,0,"G#",0.739,-17.665,"Major",0.943,71.697,"3/4",0.604
"777","Comedy","Kathleen Madigan","Autism, My Sister Kate","1cjgIMHH87420I862yYw2m",28,0.826,0.655,219720,0.849,0,"C#",0.94,-5.285,"Minor",0.915,124.825,"4/4",0.456
"778","Comedy","Michael Ian Black","Unwanted Pregnancies","2ZNtI07ekXuVkRJZxa5uZ2",21,0.724,0.502,73924,0.58,0,"F",0.864,-13.863,"Minor",0.954,172.396,"3/4",0.584
"779","Comedy","Andrew Norelli","Overachievers","2MH0PDlw0jEfpsACSGWdLV",13,0.691,0.387,210319,0.931,0,"B",0.757,-12.836,"Minor",0.895,88.99,"4/4",0.341
"780","Comedy","Polo Polo","Cazando Patos","3O1Bnr1ixwZuTiVnQPvybd",34,0.821,0.624,439173,0.37,0,"F#",0.707,-15.972,"Major",0.932,139.22,"3/4",0.294
"781","Comedy","Alan Saldaña","Las Maestras Del Colegio - Ao Vivo","4gKenwlEJKGqw5dafoyZ2o",19,0.916,0.564,253032,0.768,0,"F",0.457,-8.664,"Minor",0.868,151.074,"5/4",0.39
"782","Comedy","Brad Williams","Gay Dwarfs","0p8oEI15cqSHNk3kIa9KuE",21,0.86,0.649,286604,0.493,0,"E",0.954,-13.867,"Minor",0.941,127.173,"3/4",0.534
"783","Comedy","Steve Hofstetter","The Reason I'm Not President","4ra2WnrSRHtBgr2fkZ4g3U",9,0.739,0.714,346533,0.373,0,"E",0.633,-13.051,"Major",0.946,112.779,"3/4",0.61
"784","Comedy","George Carlin","Birth Control","58W8FP7BhcL2dXTKVmmeRH",17,0.905,0.558,310360,0.308,0,"A",0.77,-29.369,"Major",0.922,101.571,"3/4",0.304
"785","Comedy","Kevin Nealon","What You Say Vs. What You Think","3KWBWnrbzXJAszlUcAIQxI",15,0.903,0.605,161890,0.391,0,"F",0.614,-22.173,"Minor",0.945,134.916,"4/4",0.576
"786","Comedy","Gabriel Iglesias","The Crocodile Hunter","35ZZ9lJgXPnVt1yf4asbXb",36,0.89,0.578,134787,0.705,0,"B",0.898,-15.574,"Major",0.931,127.197,"5/4",0.461
"787","Comedy","Tim Wilson","100 Things To Remember","7y8RQBGcYWETXHMXJ871YL",21,0.573,0.783,172907,0.421,0,"B",0.0992,-10.227,"Minor",0.153,149.004,"4/4",0.744
"788","Comedy","Jeff Foxworthy","Facts of Life","1JjQ0vNVatTsOYL6plWAo9",28,0.794,0.581,606023,0.879,0,"C",0.963,-10.652,"Major",0.947,106.192,"4/4",0.144
"789","Comedy","Felipe Esparza","Breakfast Burrito","1CNKFiKmfzHk5qBuUr7CbK",22,0.83,0.612,98265,0.477,0,"C#",0.948,-21.105,"Minor",0.92,42.586,"3/4",0.129
"790","Comedy","Steve Martin","Remember Me This Way","1QSGRxiD1hxz7DnpkUyGhJ",17,0.772,0.678,210973,0.397,0.000314,"F",0.197,-10.014,"Major",0.0266,91.009,"4/4",0.488
"791","Comedy","Patton Oswalt","Creative Depression","0ilGhXRLwylf3dgoaJz8kK",33,0.901,0.615,398557,0.813,0,"A#",0.762,-7.741,"Major",0.933,107.72,"3/4",0.181
"792","Comedy","Louis Katz","International Touring & Untranslatable Words","25CbHcFctRhbHr72fgnuOj",20,0.659,0.536,214048,0.718,0,"C#",0.861,-13.106,"Minor",0.937,132.676,"4/4",0.346
"793","Comedy","Rodney Carrington","84 Days a Year","5HCJrJBUyd9zOm9Ro4siuV",30,0.74,0.65,136867,0.782,0,"C",0.669,-12.459,"Major",0.948,133.309,"4/4",0.133
"794","Comedy","Gary Gulman","Glasses","5mpqhLeIYiM5gcFviQriEF",15,0.782,0.622,109483,0.265,0,"G#",0.876,-21.482,"Major",0.949,85.173,"3/4",0.478
"795","Comedy","Robert Schimmel","Adventures in Maui","4f4203igxIz41uNrJaOZCV",11,0.882,0.629,316840,0.549,0,"C#",0.408,-16.001,"Major",0.948,129.585,"5/4",0.437
"796","Comedy","Amy Schumer","I’m Not Shallow, Just Really Pretty","0Dp0rFbJv8276fSX4mNnNZ",21,0.66,0.561,265853,0.861,0,"A#",0.812,-10.298,"Minor",0.943,99.674,"3/4",0.142
"797","Comedy","Nick Swardson","Liv Tyler","6Fw830zSWMhzikcQtWCZ5B",30,0.747,0.448,323198,0.839,0,"F",0.927,-6.475,"Minor",0.943,182.036,"5/4",0.196
"798","Comedy","Brian Posehn","The Acopapypse","3svbyjyLj9ryQlApSzDurn",18,0.91,0.664,295013,0.834,0,"F",0.647,-5.432,"Major",0.935,83.492,"4/4",0.283
"799","Comedy","Rodney Carrington","The Apple - Live At The Majestic Theater/2007","6bWzYzCpvJnnv9e8TPWNoc",22,0.939,0.587,44360,0.873,2.82e-06,"F",0.735,-12.113,"Major",0.934,114.073,"4/4",0.404
"800","Comedy","Pete Holmes","Flute Cabbie","7i6tV4myWJAEC0LoDXVFDO",28,0.888,0.31,222394,0.983,0,"D",0.889,-8.809,"Minor",0.761,89.873,"4/4",0.107
"801","Country","Tracy Lawrence","If The World Had A Front Porch","2vSuQVeGlNsKQn6XthNTB6",36,0.0979,0.526,185667,0.696,8.14e-06,"C",0.366,-8.325,"Major",0.027,162.961,"4/4",0.757
"802","Country","Johnny Cash","Man in Black","7wL9EVloIobMw22rT7Ve8x",58,0.589,0.676,172987,0.58,0.000145,"F",0.218,-14.217,"Major",0.0506,95.358,"4/4",0.89
"803","Country","Randy Rogers Band","If I Told You The Truth","68gZ4Bly6P8n5jB932H2eX",35,0.0959,0.59,238013,0.749,1.19e-06,"E",0.158,-6.329,"Major",0.0293,120.306,"4/4",0.491
"804","Country","Chris Young","Who I Am With You","4u7KjVIQPdzGCcAwg4W5Kl",60,0.0983,0.466,191573,0.702,1.29e-05,"C",0.242,-4.308,"Major",0.032,150.309,"4/4",0.47
"805","Country","Ambrosia","Biggest Part of Me","6JHXiRD1QjMK1N6AQEnL04",63,0.238,0.498,324040,0.723,0,"A#",0.353,-8.053,"Major",0.05,153.227,"4/4",0.882
"806","Country","Kane Brown","Better Place - Recorded at Spotify Studios NYC","61YvXZaJ3r5P0ZLSmSjQjU",45,0.523,0.544,255553,0.539,5.25e-06,"E",0.164,-8.187,"Major",0.0408,171.58,"4/4",0.408
"807","Country","William Michael Morgan","Gone Enough","7sWTOGkn7STckaVBPMfl3R",49,0.0268,0.608,240067,0.787,0.0118,"F#",0.133,-6.188,"Minor",0.0442,112.956,"4/4",0.412
"808","Country","Dierks Bentley","I Wanna Make You Close Your Eyes","0V6Na986SNXm1CpreVF56E",47,0.104,0.599,239119,0.61,4.83e-05,"C#",0.115,-5.745,"Major",0.0232,95.979,"4/4",0.359
"809","Country","Florida Georgia Line","Backwoods Beauty Queen","3NjZxOk8zwCzcBCf2YBAkZ",38,0.00069,0.404,255080,0.683,0,"G#",0.225,-7.664,"Major",0.0323,162.305,"4/4",0.41
"810","Country","Brooks & Dunn","Put a Girl in It","2whdkf4NsAloiUJ9ISRVDM",42,0.0328,0.589,207880,0.953,0.00102,"E",0.062,-3.317,"Major",0.0619,119.967,"4/4",0.772
"811","Country","Steve Earle","You’re the Best Lover That I Ever Had","6zvGluRPhlmtPsK8nPtgCK",41,0.789,0.547,247307,0.504,0.0799,"A",0.274,-10.093,"Major",0.032,150.769,"4/4",0.766
"812","Country","Dylan Scott","Crazy Over Me (Stripped)","0ByxS9K5VNA287N14R9CDm",38,0.0227,0.59,203547,0.652,0,"A",0.105,-5.408,"Major",0.0331,75.059,"4/4",0.402
"813","Country","Chuck Prophet","Summertime Thing","4mhGypdjd234FSSAWTzo6T",40,0.112,0.359,311707,0.647,0.00066,"F",0.166,-6.352,"Major",0.0293,179.764,"4/4",0.471
"814","Country","Jordan Davis","Leaving New Orleans","4CZ0nzD7AsWeSEElxKodqq",53,0.238,0.478,210688,0.727,0,"A",0.157,-5.375,"Major",0.0494,171.871,"4/4",0.372
"815","Country","Kira Isabella","We Should Be Together","1HysUhqPyvMzWiKtL4fSOr",50,0.00533,0.573,185200,0.844,0,"C",0.0872,-5.242,"Major",0.0458,95.999,"4/4",0.448
"816","Country","John Prine","Hello In There","7IijX5DkLaf3G4qF6xDLYa",45,0.748,0.594,272027,0.325,0.0058,"C",0.0857,-17.137,"Major",0.0324,135.229,"4/4",0.254
"817","Country","Sturgill Simpson","Sitting Here Without You","1uVIS0vHr4OnGhj7rjPlIw",44,0.0376,0.525,130960,0.892,0.000124,"F#",0.0934,-4.311,"Major",0.0792,124.227,"4/4",0.666
"818","Country","Brett Young","Catch","53cGGBxGPaRjP0HVUESyW5",64,0.0248,0.566,196440,0.765,0,"D",0.0783,-6.337,"Major",0.0439,156.036,"4/4",0.604
"819","Country","Michael Ray","Her World Or Mine","3cFWIhrapYb2VoNOUbo9Re",55,0.635,0.568,208507,0.499,0,"E",0.122,-6.597,"Major",0.0288,143.761,"4/4",0.243
"820","Country","The Lacs","Wylin' (Remix) [feat. Bubba Sparxxx & Charlie Farley]","31FmTHVyWz1VXjPuyS8IqT",46,0.00856,0.789,302120,0.792,0,"G#",0.318,-4.673,"Major",0.155,113.013,"4/4",0.952
"821","Country","Old Dominion","Said Nobody","5eUDWbVY8d4h4GK7zmTfXZ",51,0.25,0.656,184333,0.81,0,"G",0.321,-4.178,"Major",0.0298,86.991,"4/4",0.796
"822","Country","Conway Twitty","Don't Take It Away","6nX2RxyEPs34Kwm5lcyvfl",37,0.589,0.717,223440,0.365,0,"E",0.163,-13.784,"Major",0.0705,88.213,"4/4",0.524
"823","Country","Sturgill Simpson","Old King Coal","4LALHHWuupHMYw9dWt5quR",40,0.414,0.571,187653,0.499,0.0925,"E",0.0804,-5.203,"Major",0.0273,127.578,"3/4",0.264
"824","Country","Dolly Parton","Blue Smoke","4TBsD2Rd9GxZ4EX9YVl4EN",39,0.72,0.33,213800,0.728,0,"A",0.096,-4.377,"Major",0.118,203.679,"4/4",0.793
"825","Country","Ryan Follese","Lose A Little Sleep","5qF7WVVqP6uvQ4meLY7K7M",38,0.00157,0.503,197120,0.674,6.91e-06,"F",0.446,-5.31,"Major",0.0346,159.941,"4/4",0.612
"826","Country","Michael Ray","Dancing Forever - Acoustic Version","2yrFTq1GNL3JGJ1ZTeRIUJ",24,0.755,0.615,209916,0.459,0,"A#",0.11,-9.098,"Major",0.0287,153.806,"4/4",0.57
"827","Country","Loretta Lynn","Wouldn't It Be Great?","2ocyPDgdR4gZ63zVfTdPe7",42,0.722,0.491,204413,0.279,0.00171,"G#",0.114,-7.896,"Major",0.0311,143.581,"4/4",0.388
"828","Country","Chuck Wicks","Us Again","0pl00cQghcUA7fnauVafij",41,0.455,0.501,219731,0.687,0,"C#",0.0903,-6.415,"Major",0.0359,147.881,"4/4",0.28
"829","Country","Ryan Bingham","Lover Girl","4ysr8xtm5eTAP5cgBdOYN8",44,0.324,0.614,385414,0.651,9.69e-05,"G",0.308,-7.112,"Major",0.0251,109.095,"4/4",0.367
"830","Country","Kenny Chesney","A Lot of Things Different","1Hy3tvcg6l5o4codLnOC8f",37,0.129,0.589,283867,0.279,0.0192,"D",0.149,-13.693,"Major",0.0285,74.847,"4/4",0.212
"831","Country","Chris Young","Where I Go When I Drink","0950zBhDfpTlPmANus8lIq",51,0.697,0.6,210347,0.32,0,"C",0.105,-10.579,"Major",0.0265,113.817,"4/4",0.346
"832","Country","Luke Combs","Must've Never Met You","6ojicjDYUUoeE1tdSvfFo4",71,0.00951,0.455,198880,0.892,0,"F#",0.143,-3.218,"Major",0.0566,75.218,"4/4",0.641
"833","Country","Turnpike Troubadours","Gin, Smoke, Lies","1ku4L6AywP1gY36BKYRvg0",54,0.00987,0.501,277613,0.721,4.04e-05,"C",0.101,-7.252,"Major",0.0372,174.02,"4/4",0.81
"834","Country","Brandy Clark","Girl Next Door","5fYkARYaO7UjcatFO3O0EH",37,0.0222,0.722,232400,0.873,1.29e-05,"C",0.154,-5.966,"Minor",0.037,110.991,"4/4",0.625
"835","Country","Blake Shelton","Home","3oTC5qoKq6nvz4Jj0DgCzF",55,0.479,0.38,230453,0.443,3.03e-06,"G",0.11,-6.972,"Major",0.0268,63.122,"4/4",0.281
"836","Country","Lauren Alaina","Next Boyfriend","7Mnku6jtYFjgG6RbFiLKxm",52,0.0235,0.621,191920,0.76,3.36e-06,"C#",0.359,-4.864,"Major",0.0364,149.842,"4/4",0.757
"837","Country","Kenny Chesney","Coastal","22ejspKqayOvA7eCzUjFlk",45,0.0958,0.721,159587,0.72,2.79e-06,"G#",0.0984,-6.544,"Major",0.0282,111.957,"4/4",0.726
"838","Country","Brett Eldredge","Don't Ya","3Qe097eJNp9MfpT2PieEw0",60,0.0566,0.537,181210,0.693,0,"A",0.146,-5.256,"Major",0.0847,176.004,"4/4",0.581
"839","Country","Loretta Lynn","Portland, Oregon","5KZ7xHdaC3Y4bdhgpMpYEA",45,0.0197,0.218,229441,0.565,4.75e-05,"C",0.216,-7.816,"Major",0.0342,180.856,"4/4",0.213
"840","Country","Love","Always See Your Face","6OojY4NdPiEGWHV2EUSwHz",54,0.38,0.567,209133,0.579,2.8e-05,"C",0.0562,-12.565,"Major",0.029,109.84,"4/4",0.92
"841","Country","Whitey Morgan and the 78's","Bad News","0FkCbt8AiKnj7HRrS2R2Hi",50,0.0614,0.673,317507,0.658,0.00851,"D",0.0741,-7.101,"Major",0.0266,87.528,"4/4",0.494
"842","Country","Hank Williams, Jr.","All My Rowdy Friends Are Coming Over Tonight","67S1POEmchWHyss0nboDDN",47,0.13,0.607,178840,0.904,0,"D",0.134,-7.693,"Major",0.0435,146.831,"4/4",0.877
"843","Country","Chase Bryant","Little Bit of You","4AumKAnMygP1baZGTZrRdp",59,0.0639,0.612,186240,0.865,0,"C#",0.0801,-4.277,"Major",0.0424,121.972,"4/4",0.643
"844","Country","Charlie Farley","Stabbin' Cabin (feat. Danny Boone)","5B0yWaKRDDcP8o3bqWdskv",46,0.0834,0.719,232707,0.733,0,"G",0.21,-4.756,"Minor",0.0648,96.966,"4/4",0.548
"845","Country","Joe Nichols","Real Things","0hIZ1WeYgtsjX3ePhc17Wa",35,0.663,0.713,188067,0.453,0.000133,"C",0.131,-8.015,"Major",0.0391,139.87,"4/4",0.425
"846","Country","Craig Morgan","I Want Us Back","78fea7TlOR653bI5x0m9aU",43,0.678,0.579,187067,0.301,0,"D#",0.116,-9.014,"Major",0.0249,75.749,"4/4",0.257
"847","Country","Deana Carter","How Do I Get There","34VnYs7xwpscz3DkbTMoHb",35,0.211,0.694,249600,0.794,0,"F",0.338,-6.611,"Major",0.0289,97.622,"4/4",0.667
"848","Country","The Band Perry","Walk Me Down the Middle","5oP3saXdfl3ZWyiRNA0o5c",34,0.21,0.539,240987,0.465,0,"G",0.304,-6.071,"Major",0.0268,130.626,"4/4",0.259
"849","Country","Gary Allan","Man Of Me","2LgCf18z8xHqWuKiAjdI2g",34,0.0232,0.612,207373,0.763,1.06e-05,"B",0.09,-9.009,"Minor",0.0366,116.116,"4/4",0.665
"850","Country","Rodney Atkins","Tell A Country Boy","3XcdoT2E0V79kSEhjajqYt",42,0.206,0.55,212013,0.803,0,"D",0.269,-3.099,"Major",0.032,77.054,"4/4",0.688
"851","Country","Hayes Carll","Bad Liver And A Broken Heart","73zJaDmjbkSZoIJSMs3lyA",38,0.0211,0.549,262787,0.769,0.000985,"D",0.11,-6.116,"Major",0.0334,126.07,"4/4",0.501
"852","Country","Johnny Cash","You Are My Sunshine","76pllrWpfiCoLGhijQBYhO",58,0.844,0.427,196733,0.26,0,"A",0.571,-15.339,"Major",0.146,92.46,"4/4",0.512
"853","Country","Hiss Golden Messenger","Caledonia, My Love","7cgka1GOkbcvNqQYrs2FwE",62,0.842,0.555,180373,0.144,0.000281,"F",0.0953,-16.868,"Major",0.0474,117.462,"3/4",0.198
"854","Country","Morgan Wallen","Redneck Love Song","6mcuK40HmzARZP56q9HE40",53,0.397,0.75,189973,0.835,0,"F",0.0414,-4.848,"Major",0.0311,140.029,"4/4",0.924
"855","Country","Mark Wills","Looking for America","32WGqV7YUfh2RmkeLWf2X7",36,0.461,0.435,220347,0.821,1.5e-06,"B",0.342,-3.55,"Major",0.0539,147.645,"4/4",0.377
"856","Country","Mike Ryan","Girls I Date","2xikoxCRIG2AFv8VXEdVjE",39,0.265,0.569,211000,0.889,0,"D",0.0762,-4.797,"Major",0.0396,172.004,"4/4",0.658
"857","Country","Tim McGraw","If You're Reading This","3opmoDn4nG2eZWPjI8B7Bg",53,0.823,0.305,252720,0.304,0,"B",0.67,-8.383,"Major",0.0285,145.49,"4/4",0.341
"858","Country","Morgan Wallen","Hey Brother - The Voice Performance","0RhNte3FBeIcXG9hC4LF2J",48,0.0094,0.608,189810,0.821,0,"G",0.343,-6.125,"Minor",0.0364,125.017,"1/4",0.503
"859","Country","Brothers Osborne","Shoot Me Straight","5T3i5WkfjgJQpl8IANqjXZ",57,0.00389,0.417,384013,0.685,0.00855,"D",0.103,-6.805,"Major",0.0584,98.718,"4/4",0.224
"860","Country","Gloriana","(Kissed You) Good Night","3d1Hbu6v1uJ2rTClxKYYRl",49,0.0807,0.523,232903,0.747,0,"B",0.11,-6.125,"Major",0.0292,118.97,"4/4",0.294
"861","Country","Kelsea Ballerini","Fun and Games","2YF2YVRaVBbX8rLjb4HPkx",50,0.108,0.665,180760,0.732,0,"C#",0.107,-5.981,"Minor",0.111,90.007,"4/4",0.604
"862","Country","Todd Snider","Talking Reality Television Blues","3vW5hwuhOSjNfaTKkhZCLJ",32,0.679,0.67,154907,0.407,9.19e-05,"A",0.098,-7.334,"Major",0.0952,102.169,"4/4",0.772
"863","Country","Cryptic Wisdom","Soothe Your Pain (Produced By Sinima)","0qDwtfdwpCuhZpB2wNYie1",41,0.218,0.735,223695,0.74,0,"D",0.148,-7.289,"Major",0.359,86.442,"4/4",0.375
"864","Country","Jimmie Allen","Home To You","4GAVfrPsES4NcRI1xmUmpu",35,0.00583,0.677,181093,0.611,0,"C#",0.334,-5.618,"Minor",0.0327,95.04,"4/4",0.715
"865","Country","Twang and Round","Here Kitty Kitty","5L2l7AAN8EWRPyfyQF1QUd",47,0.0995,0.66,204027,0.456,0,"C#",0.129,-12.812,"Major",0.033,80.415,"4/4",0.216
"866","Country","Dierks Bentley","Breathe You In","4e8xQiJQjKgbDLpQ2Sb1cZ",40,0.372,0.555,227187,0.533,7.13e-06,"F",0.119,-8.124,"Major",0.0367,155.842,"4/4",0.537
"867","Country","Joe Nichols","Undone","7e2fhkjIMoguzTxQFXRMtO",46,0.435,0.417,202827,0.702,0,"C",0.0987,-5.347,"Major",0.0326,83.867,"4/4",0.303
"868","Country","Merle Haggard","Let's Chase Each Other Around the Room","6o5B3ft7BOWZecqdvfUeta",37,0.0418,0.645,170000,0.366,0.000665,"A#",0.074,-14.126,"Major",0.0328,140.093,"4/4",0.646
"869","Country","Kenny Chesney","Ain't Back Yet","5jjoS9t9LgIsSGbVrtoKR7",41,0.0308,0.602,239813,0.944,0.00256,"A#",0.436,-4.238,"Major",0.0427,106.958,"4/4",0.797
"870","Country","Sugarland","Love Me Like I'm Leaving","4UCzP69wycoOnXGQMlcsPW",35,0.0349,0.463,326187,0.809,0.00665,"A#",0.209,-3.795,"Major",0.0369,146.76,"4/4",0.285
"871","Country","Mitchell Tenpenny","If the Boot Fits - Acoustic","3um96T4dbTzlXhNSYBD5BB",43,0.446,0.415,173199,0.418,0,"D#",0.343,-10.494,"Major",0.0377,161.758,"3/4",0.662
"872","Country","Sam Riggs","One More Chance to Stay","6pst4z7nFzUDVx25KbQI1q",39,0.388,0.514,240853,0.377,1.63e-06,"C",0.115,-10.036,"Major",0.0396,76.196,"4/4",0.123
"873","Country","Jason Isbell","24 Frames","3TWffuE2fuzzl1qC2W2V6j",52,0.156,0.568,193613,0.527,0,"E",0.136,-10.206,"Minor",0.0249,104.93,"4/4",0.761
"874","Country","The Doobie Brothers","Listen to the Music - Single Version; 2006 Remaster","4feNlb6HlpBrW36SsXoUfh",60,0.212,0.661,206520,0.743,2.04e-06,"E",0.0981,-7.76,"Major",0.0334,106.045,"4/4",0.897
"875","Country","Thompson Square","A Love Like This","4BPkkDhlYHx9zhv3vaOxJw",60,0.0249,0.65,200387,0.856,0,"C#",0.109,-4.351,"Major",0.0397,125.992,"4/4",0.462
"876","Country","Scotty McCreery","That Old King James","5NacrWDvEXJzqO2FyT3Wpe",35,0.384,0.493,208893,0.502,1.82e-06,"D",0.207,-7.148,"Major",0.027,82.023,"4/4",0.248
"877","Country","Kip Moore","I'm To Blame","15bIuGUsLwF0gxI48HKoEd",53,0.303,0.688,136013,0.878,0,"G",0.0775,-5.358,"Major",0.0384,89.989,"4/4",0.895
"878","Country","Jake Owen","Days of Gold","5ETe7SElBIgm2NAZY3SpX4",45,0.0446,0.476,201373,0.991,0.00574,"A#",0.128,-3.458,"Major",0.052,111.03,"4/4",0.453
"879","Country","The Band Steele","Tan Lines","57NIHMNrG38ovpXif0DuDn",37,0.0234,0.524,222461,0.786,0,"F",0.177,-5.129,"Major",0.0338,89.958,"4/4",0.772
"880","Country","Frankie Ballard","Tell Me You Get Lonely","5i0mySNOf08Q0HeIwuMmfl",39,0.03,0.431,188893,0.727,8.68e-06,"B",0.118,-5.832,"Major",0.048,200.083,"4/4",0.751
"881","Country","Emerson Drive","Fall Into Me","2bVFvGBU2ihWJgMRPcav5r",45,0.219,0.496,168867,0.822,0,"D",0.361,-4.899,"Major",0.034,97.01,"4/4",0.615
"882","Country","Jake Owen","Barefoot Blue Jean Night","3ts6xK5GzfMAAriT9AIBmP",69,0.208,0.6,167427,0.808,0,"E",0.196,-4.679,"Major",0.0403,172.016,"4/4",0.809
"883","Country","Kolton Moore & the Clever Few","Mine All Mine","5gCBDJVkU7XHkh4b9i43hn",50,0.56,0.534,181560,0.336,0,"G#",0.0956,-10.038,"Major",0.0286,149.671,"4/4",0.354
"884","Country","Eric Church","Creepin'","2krJlC7MXXpOdPipgc0TaS",57,0.0389,0.464,232720,0.889,0.0272,"F",0.31,-5.042,"Major",0.0497,87.858,"4/4",0.539
"885","Country","Hank Williams, Jr.","Good Friends, Good Whiskey, Good Lovin'","16sgNvFq3fydmovVd4t4Tf",40,0.0822,0.684,185360,0.661,0,"G",0.217,-5.331,"Major",0.0273,111.24,"4/4",0.653
"886","Country","Cody Johnson","What's Left Of Texas?","2Q3FtnsddWbcf1FHIeR9Nt",46,0.118,0.516,273120,0.716,0,"D",0.255,-3.947,"Major",0.0286,143.917,"4/4",0.457
"887","Country","George Strait","I Hate Everything - 50 Number Ones Version","6r4LyNgkR7DmwgKj8Hbe6r",51,0.343,0.584,234750,0.545,0.000794,"A#",0.208,-9.985,"Major",0.0279,90.94,"4/4",0.509
"888","Country","Jon Pardi","Night Shift","0bPnT6i9H1p8Vd85GS6Z7I",75,0.113,0.628,172253,0.757,0,"G",0.263,-3.561,"Major",0.0281,96.016,"4/4",0.727
"889","Country","Chord Overstreet","Hold On - Acoustic","2Jhx81CSHw8xWwBqRM2mZR",44,0.878,0.702,200347,0.259,5.34e-06,"D",0.108,-9.73,"Major",0.0403,120.102,"4/4",0.246
"890","Country","Kenny Chesney","How Forever Feels","2HmMklpgK8vGCpJmPpz1yG",54,0.0986,0.723,188200,0.674,1.83e-05,"G",0.279,-7.427,"Major",0.0297,124.9,"4/4",0.61
"891","Country","Shenandoah","The Moon Over Georgia","6lVShxQRqmc8vkknHPXpX0",56,0.542,0.563,192813,0.429,0,"A",0.115,-9.918,"Major",0.0235,89.338,"4/4",0.385
"892","Country","Willie Nelson","God's Problem Child","43H6Yu7qHvJBy9YJahMrbT",44,0.383,0.674,295760,0.432,0.32,"E",0.13,-10.444,"Minor",0.0254,82.051,"4/4",0.384
"893","Country","Miranda Lambert","For the Birds","1cTL875OExYeA6GLqRPxka",40,0.294,0.515,226947,0.726,2.3e-05,"G",0.141,-7.645,"Major",0.0397,177.042,"4/4",0.541
"894","Country","Charlie Robison","Loving County","61oeMgPmaEEXYugo6p8SsX",40,0.267,0.533,388400,0.306,0,"C#",0.132,-11.708,"Major",0.0276,104.708,"3/4",0.15
"895","Country","Chris Young","Losing Sleep","6waqLPcT6ruMhmd36OhmFO",71,0.0715,0.584,178253,0.621,1.68e-06,"C#",0.389,-5.703,"Major",0.0443,92.003,"4/4",0.634
